,canton_code,canton,month,language,gender,time_period,count,sentiment
1366,SO,Solothurn,1,German,Female,Night,1,1.0
1367,SO,Solothurn,9,German,Male,Day,33,1.0
1368,SO,Solothurn,6,English,Male,Day,79,0.0379746835443038
1369,SO,Solothurn,10,English,Female,Day,63,0.15873015873015872
1370,SO,Solothurn,2,German,Unknown,Day,5,1.0
1371,SO,Solothurn,8,English,Male,Night,18,0.0
1372,SO,Solothurn,1,English,Unknown,Night,18,0.1111111111111111
1373,SO,Solothurn,2,English,Female,Night,35,-0.028571428571428567
1374,SO,Solothurn,6,German,Unknown,Day,14,0.7142857142857143
1375,SO,Solothurn,3,English,Unknown,Day,37,0.10810810810810813
1376,SO,Solothurn,4,English,Female,Day,11,0.2727272727272727
1377,SO,Solothurn,10,German,Male,Night,5,1.0
1378,SO,Solothurn,8,German,Unknown,Night,7,1.0
1379,SO,Solothurn,5,English,Unknown,Night,55,0.34545454545454546
1380,SO,Solothurn,9,German,Female,Night,1,1.0
1381,SO,Solothurn,6,English,Female,Night,3,0.0
1382,SO,Solothurn,7,English,Unknown,Day,276,0.27898550724637683
1383,SO,Solothurn,2,German,Male,Day,9,1.0
1384,SO,Solothurn,8,English,Female,Day,77,0.15584415584415584
1385,SO,Solothurn,9,English,Unknown,Night,72,0.2916666666666667
1386,SO,Solothurn,4,German,Male,Night,5,0.6
1387,SO,Solothurn,1,English,Male,Night,31,0.03225806451612903
1388,SO,Solothurn,6,German,Male,Day,30,0.9333333333333332
1389,SO,Solothurn,3,English,Male,Day,25,-0.04
1390,SO,Solothurn,8,German,Male,Night,4,1.0
1391,SO,Solothurn,5,English,Male,Night,49,0.040816326530612235
1392,SO,Solothurn,9,French,Unknown,Day,1,1.0
1393,SO,Solothurn,1,German,Unknown,Night,5,1.0
1394,SO,Solothurn,2,German,Female,Night,1,1.0
1395,SO,Solothurn,7,English,Male,Day,82,0.0975609756097561
1396,SO,Solothurn,10,English,Unknown,Day,237,0.350210970464135
1397,SO,Solothurn,3,German,Unknown,Day,16,1.0
1398,SO,Solothurn,1,English,Female,Day,30,0.0
1399,SO,Solothurn,9,English,Male,Night,43,0.18604651162790695
1400,SO,Solothurn,5,German,Unknown,Night,6,1.0
1401,SO,Solothurn,2,English,Unknown,Night,17,-0.1176470588235294
1402,SO,Solothurn,6,German,Female,Night,1,1.0
1403,SO,Solothurn,3,English,Female,Night,3,0.0
1404,SO,Solothurn,7,German,Unknown,Day,3,1.0
1405,SO,Solothurn,4,English,Unknown,Day,47,0.1276595744680851
1406,SO,Solothurn,5,English,Female,Day,2,0.0
1407,SO,Solothurn,9,German,Unknown,Night,2,1.0
1408,SO,Solothurn,1,German,Male,Night,2,1.0
1409,SO,Solothurn,6,English,Unknown,Night,18,0.2222222222222222
1410,SO,Solothurn,7,English,Female,Night,39,0.2307692307692308
1411,SO,Solothurn,10,English,Male,Day,69,0.15942028985507245
1412,SO,Solothurn,8,English,Unknown,Day,368,0.2826086956521739
1413,SO,Solothurn,3,German,Male,Day,13,1.0
1414,SO,Solothurn,9,English,Female,Day,51,0.19607843137254904
1415,SO,Solothurn,5,German,Male,Night,8,1.0
1416,SO,Solothurn,2,English,Male,Night,32,0.125
1417,SO,Solothurn,7,German,Male,Day,1,1.0
1418,SO,Solothurn,4,English,Male,Day,36,0.19444444444444445
1419,SO,Solothurn,10,German,Unknown,Day,9,1.0
1420,SO,Solothurn,1,German,Female,Day,3,0.3333333333333333
1421,SO,Solothurn,9,German,Male,Night,10,1.0
1422,SO,Solothurn,6,English,Male,Night,67,0.20895522388059698
1423,SO,Solothurn,10,English,Female,Night,52,0.0
1424,SO,Solothurn,2,German,Unknown,Night,7,0.7142857142857143
1425,SO,Solothurn,3,German,Female,Night,1,1.0
1426,SO,Solothurn,8,English,Male,Day,56,0.23214285714285715
1427,SO,Solothurn,4,German,Unknown,Day,6,1.0
1428,SO,Solothurn,1,English,Unknown,Day,17,0.0
1429,SO,Solothurn,5,German,Female,Day,2,1.0
1430,SO,Solothurn,2,English,Female,Day,10,-0.1
1431,SO,Solothurn,6,French,Male,Day,2,1.0
1432,SO,Solothurn,6,German,Unknown,Night,7,0.7142857142857143
1433,SO,Solothurn,3,English,Unknown,Night,15,0.2
1434,SO,Solothurn,4,English,Female,Night,12,0.0
1435,SO,Solothurn,10,German,Male,Day,18,0.8888888888888888
1436,SO,Solothurn,8,German,Unknown,Day,18,0.7777777777777778
1437,SO,Solothurn,5,English,Unknown,Day,159,0.34591194968553457
1438,SO,Solothurn,9,German,Female,Day,1,1.0
1439,SO,Solothurn,6,English,Female,Day,6,0.5
1440,SO,Solothurn,7,English,Unknown,Night,121,0.3801652892561984
1441,SO,Solothurn,2,German,Male,Night,4,1.0
1442,SO,Solothurn,8,English,Female,Night,80,0.2
1443,SO,Solothurn,4,German,Male,Day,18,0.8888888888888888
1444,SO,Solothurn,9,English,Unknown,Day,261,0.28735632183908044
1445,SO,Solothurn,1,English,Male,Day,22,0.09090909090909093
1446,SO,Solothurn,6,German,Male,Night,5,0.6
1447,SO,Solothurn,3,English,Male,Night,19,0.10526315789473684
1448,SO,Solothurn,10,German,Female,Night,1,1.0
1449,SO,Solothurn,8,German,Male,Day,30,0.9333333333333332
1450,SO,Solothurn,5,English,Male,Day,67,0.059701492537313425
1451,SO,Solothurn,1,German,Unknown,Day,5,1.0
1452,SO,Solothurn,2,German,Female,Day,2,1.0
1453,SO,Solothurn,7,English,Male,Night,47,0.0851063829787234
1454,SO,Solothurn,10,English,Unknown,Night,77,0.24675324675324675
1455,SO,Solothurn,3,German,Unknown,Night,3,0.3333333333333333
1456,SO,Solothurn,1,English,Female,Night,49,0.0
1457,SO,Solothurn,9,English,Male,Day,66,0.30303030303030304
1458,SO,Solothurn,5,German,Unknown,Day,13,1.0
1459,SO,Solothurn,2,English,Unknown,Day,25,0.24
1460,SO,Solothurn,6,German,Female,Day,1,1.0
1461,SO,Solothurn,3,English,Female,Day,23,0.043478260869565216
1462,SO,Solothurn,7,German,Unknown,Night,2,1.0
1463,SO,Solothurn,4,English,Unknown,Night,13,0.38461538461538464
1464,SO,Solothurn,5,English,Female,Night,3,-0.3333333333333333
1465,SO,Solothurn,9,German,Unknown,Day,14,1.0
1466,SO,Solothurn,6,English,Unknown,Day,41,0.2926829268292683
1467,SO,Solothurn,1,German,Male,Day,8,1.0
1468,SO,Solothurn,7,English,Female,Day,42,0.16666666666666666
1469,SO,Solothurn,10,English,Male,Night,48,0.08333333333333333
1470,SO,Solothurn,8,English,Unknown,Night,115,0.33043478260869563
1471,SO,Solothurn,3,German,Male,Night,10,1.0
1472,SG,Saint Gallen,8,English,Male,Day,203,0.1625615763546798
1473,SG,Saint Gallen,10,English,Female,Day,9,0.0
1474,SG,Saint Gallen,2,German,Unknown,Day,121,0.950413223140496
1475,SG,Saint Gallen,3,German,Female,Day,1,1.0
1476,SG,Saint Gallen,4,German,Unknown,Night,59,0.9322033898305084
1477,SG,Saint Gallen,1,English,Unknown,Night,19,0.0
1478,SG,Saint Gallen,5,German,Female,Night,5,1.0
1479,SG,Saint Gallen,2,English,Female,Night,2,0.0
1480,SG,Saint Gallen,10,German,Male,Day,82,0.902439024390244
1481,SG,Saint Gallen,6,German,Unknown,Day,75,1.0
1482,SG,Saint Gallen,3,English,Unknown,Day,39,0.28205128205128205
1483,SG,Saint Gallen,4,English,Female,Day,15,0.0
1484,SG,Saint Gallen,8,German,Unknown,Night,53,0.9245283018867924
1485,SG,Saint Gallen,5,English,Unknown,Night,21,0.047619047619047616
1486,SG,Saint Gallen,9,German,Female,Night,1,-1.0
1487,SG,Saint Gallen,6,English,Female,Night,4,0.0
1488,SG,Saint Gallen,2,German,Male,Night,59,0.8644067796610171
1489,SG,Saint Gallen,7,English,Unknown,Day,35,0.11428571428571427
1490,SG,Saint Gallen,8,English,Female,Day,9,0.6666666666666666
1491,SG,Saint Gallen,4,German,Male,Day,33,1.0
1492,SG,Saint Gallen,1,English,Male,Day,177,0.07344632768361582
1493,SG,Saint Gallen,9,English,Unknown,Night,42,0.19047619047619047
1494,SG,Saint Gallen,6,German,Male,Night,30,1.0
1495,SG,Saint Gallen,3,English,Male,Night,154,0.15584415584415584
1496,SG,Saint Gallen,8,German,Male,Day,45,0.9555555555555556
1497,SG,Saint Gallen,10,German,Female,Day,4,1.0
1498,SG,Saint Gallen,5,English,Male,Day,241,0.17427385892116182
1499,SG,Saint Gallen,7,English,Male,Night,167,0.11377245508982035
1500,SG,Saint Gallen,1,German,Unknown,Night,22,0.8181818181818182
1501,SG,Saint Gallen,2,German,Female,Night,3,1.0
1502,SG,Saint Gallen,10,English,Unknown,Day,55,0.18181818181818185
1503,SG,Saint Gallen,9,English,Male,Day,200,0.265
1504,SG,Saint Gallen,3,German,Unknown,Day,127,0.9527559055118109
1505,SG,Saint Gallen,4,German,Female,Day,4,1.0
1506,SG,Saint Gallen,1,English,Female,Day,4,0.0
1507,SG,Saint Gallen,5,German,Unknown,Night,77,0.9740259740259741
1508,SG,Saint Gallen,2,English,Unknown,Night,19,-0.05263157894736842
1509,SG,Saint Gallen,3,English,Female,Night,1,0.0
1510,SG,Saint Gallen,7,German,Unknown,Day,16,1.0
1511,SG,Saint Gallen,4,English,Unknown,Day,48,0.2708333333333333
1512,SG,Saint Gallen,8,German,Female,Day,1,1.0
1513,SG,Saint Gallen,5,English,Female,Day,13,0.07692307692307693
1514,SG,Saint Gallen,1,German,Male,Day,120,0.8333333333333334
1515,SG,Saint Gallen,9,German,Unknown,Night,52,1.0
1516,SG,Saint Gallen,6,English,Unknown,Night,28,0.14285714285714285
1517,SG,Saint Gallen,10,English,Male,Night,225,0.07555555555555556
1518,SG,Saint Gallen,7,English,Female,Night,3,0.0
1519,SG,Saint Gallen,3,German,Male,Night,18,0.8888888888888888
1520,SG,Saint Gallen,8,English,Unknown,Day,48,0.1875
1521,SG,Saint Gallen,9,English,Female,Day,12,0.25
1522,SG,Saint Gallen,5,German,Male,Day,34,0.9411764705882352
1523,SG,Saint Gallen,2,English,Male,Day,206,0.14563106796116504
1524,SG,Saint Gallen,7,German,Male,Night,2,1.0
1525,SG,Saint Gallen,4,English,Male,Night,153,0.26143790849673204
1526,SG,Saint Gallen,10,German,Unknown,Day,101,0.9801980198019802
1527,SG,Saint Gallen,9,German,Male,Day,78,0.9230769230769232
1528,SG,Saint Gallen,6,English,Male,Day,278,0.25539568345323743
1529,SG,Saint Gallen,1,German,Female,Day,3,1.0
1530,SG,Saint Gallen,8,English,Male,Night,194,0.14432989690721648
1531,SG,Saint Gallen,10,English,Female,Night,4,0.25
1532,SG,Saint Gallen,2,German,Unknown,Night,61,0.8688524590163934
1533,SG,Saint Gallen,3,German,Female,Night,1,1.0
1534,SG,Saint Gallen,4,German,Unknown,Day,113,0.9469026548672568
1535,SG,Saint Gallen,1,English,Unknown,Day,34,0.14705882352941174
1536,SG,Saint Gallen,5,German,Female,Day,8,0.75
1537,SG,Saint Gallen,2,English,Female,Day,4,0.25
1538,SG,Saint Gallen,10,German,Male,Night,30,0.9333333333333332
1539,SG,Saint Gallen,6,German,Unknown,Night,69,0.9420289855072465
1540,SG,Saint Gallen,3,English,Unknown,Night,28,0.17857142857142858
1541,SG,Saint Gallen,4,English,Female,Night,3,0.0
1542,SG,Saint Gallen,8,German,Unknown,Day,74,0.972972972972973
1543,SG,Saint Gallen,5,English,Unknown,Day,55,0.01818181818181818
1544,SG,Saint Gallen,9,German,Female,Day,3,1.0
1545,SG,Saint Gallen,6,English,Female,Day,8,0.125
1546,SG,Saint Gallen,2,German,Male,Day,158,0.8860759493670886
1547,SG,Saint Gallen,7,English,Unknown,Night,28,0.2857142857142857
1548,SG,Saint Gallen,8,English,Female,Night,8,0.0
1549,SG,Saint Gallen,4,German,Male,Night,15,1.0
1550,SG,Saint Gallen,1,English,Male,Night,154,0.05194805194805195
1551,SG,Saint Gallen,9,English,Unknown,Day,47,0.23404255319148934
1552,SG,Saint Gallen,6,German,Male,Day,59,0.9322033898305084
1553,SG,Saint Gallen,3,English,Male,Day,218,0.22477064220183487
1554,SG,Saint Gallen,8,German,Male,Night,19,1.0
1555,SG,Saint Gallen,10,German,Female,Night,2,1.0
1556,SG,Saint Gallen,5,English,Male,Night,179,0.1564245810055866
1557,SG,Saint Gallen,7,English,Male,Day,218,0.27522935779816515
1558,SG,Saint Gallen,1,German,Unknown,Day,68,0.9117647058823528
1559,SG,Saint Gallen,2,German,Female,Day,3,1.0
1560,SG,Saint Gallen,10,English,Unknown,Night,42,0.21428571428571427
1561,SG,Saint Gallen,9,English,Male,Night,189,0.1851851851851852
1562,SG,Saint Gallen,3,German,Unknown,Night,89,0.9101123595505618
1563,SG,Saint Gallen,4,German,Female,Night,1,1.0
1564,SG,Saint Gallen,1,English,Female,Night,5,0.0
1565,SG,Saint Gallen,5,German,Unknown,Day,114,0.9473684210526316
1566,SG,Saint Gallen,2,English,Unknown,Day,28,0.03571428571428571
1567,SG,Saint Gallen,6,German,Female,Day,5,1.0
1568,SG,Saint Gallen,3,English,Female,Day,4,0.25
1569,SG,Saint Gallen,7,German,Unknown,Night,10,1.0
1570,SG,Saint Gallen,4,English,Unknown,Night,18,0.05555555555555555
1571,SG,Saint Gallen,8,German,Female,Night,1,1.0
1572,SG,Saint Gallen,5,English,Female,Night,15,0.26666666666666666
1573,SG,Saint Gallen,1,German,Male,Night,65,0.7846153846153846
1574,SG,Saint Gallen,9,German,Unknown,Day,71,0.8309859154929577
1575,SG,Saint Gallen,10,English,Male,Day,266,0.19172932330827067
1576,SG,Saint Gallen,6,English,Unknown,Day,53,0.2075471698113208
1577,SG,Saint Gallen,7,English,Female,Day,13,0.2307692307692308
1578,SG,Saint Gallen,3,German,Male,Day,61,0.9016393442622952
1579,SG,Saint Gallen,8,English,Unknown,Night,26,0.4230769230769231
1580,SG,Saint Gallen,9,English,Female,Night,13,0.38461538461538464
1581,SG,Saint Gallen,5,German,Male,Night,15,1.0
1582,SG,Saint Gallen,2,English,Male,Night,184,0.1793478260869565
1583,SG,Saint Gallen,4,French,Unknown,Day,1,1.0
1584,SG,Saint Gallen,7,German,Male,Day,12,0.8333333333333334
1585,SG,Saint Gallen,4,English,Male,Day,209,0.10526315789473684
1586,SG,Saint Gallen,10,German,Unknown,Night,64,0.9375
1587,SG,Saint Gallen,9,German,Male,Night,22,1.0
1588,SG,Saint Gallen,6,English,Male,Night,190,0.2473684210526316
1589,SG,Saint Gallen,1,German,Female,Night,1,1.0
1590,TG,Thurgau,8,English,Male,Day,19,0.10526315789473684
1591,TG,Thurgau,2,German,Unknown,Day,5,1.0
1592,TG,Thurgau,3,German,Female,Day,3,1.0
1593,TG,Thurgau,4,German,Unknown,Night,1,1.0
1594,TG,Thurgau,1,English,Unknown,Night,2,0.0
1595,TG,Thurgau,2,English,Female,Night,1,0.0
1596,TG,Thurgau,10,German,Male,Day,1,1.0
1597,TG,Thurgau,6,German,Unknown,Day,1,1.0
1598,TG,Thurgau,3,English,Unknown,Day,9,0.3333333333333333
1599,TG,Thurgau,5,English,Unknown,Night,6,0.6666666666666666
1600,TG,Thurgau,7,English,Unknown,Day,7,0.2857142857142857
1601,TG,Thurgau,8,English,Female,Day,9,0.8888888888888888
1602,TG,Thurgau,4,German,Male,Day,2,1.0
1603,TG,Thurgau,1,English,Male,Day,13,0.0
1604,TG,Thurgau,9,English,Unknown,Night,4,-0.25
1605,TG,Thurgau,3,English,Male,Night,22,0.2272727272727273
1606,TG,Thurgau,8,German,Male,Day,1,1.0
1607,TG,Thurgau,5,English,Male,Day,36,0.027777777777777776
1608,TG,Thurgau,7,English,Male,Night,22,-0.13636363636363635
1609,TG,Thurgau,2,German,Female,Night,1,1.0
1610,TG,Thurgau,10,English,Unknown,Day,12,0.0
1611,TG,Thurgau,9,English,Male,Day,28,0.07142857142857142
1612,TG,Thurgau,3,German,Unknown,Day,2,1.0
1613,TG,Thurgau,4,German,Female,Day,4,1.0
1614,TG,Thurgau,2,English,Unknown,Night,5,0.0
1615,TG,Thurgau,3,English,Female,Night,2,1.0
1616,TG,Thurgau,4,English,Unknown,Day,11,0.09090909090909093
1617,TG,Thurgau,10,French,Unknown,Night,1,1.0
1618,TG,Thurgau,5,English,Female,Day,2,0.5
1619,TG,Thurgau,1,German,Male,Day,1,1.0
1620,TG,Thurgau,10,English,Male,Night,63,0.015873015873015872
1621,TG,Thurgau,7,English,Female,Night,1,0.0
1622,TG,Thurgau,3,German,Male,Night,1,1.0
1623,TG,Thurgau,8,English,Unknown,Day,10,0.2
1624,TG,Thurgau,9,English,Female,Day,1,1.0
1625,TG,Thurgau,5,German,Male,Day,2,1.0
1626,TG,Thurgau,2,English,Male,Day,45,-0.022222222222222227
1627,TG,Thurgau,4,English,Male,Night,20,0.15
1628,TG,Thurgau,10,German,Unknown,Day,2,1.0
1629,TG,Thurgau,9,German,Male,Day,3,1.0
1630,TG,Thurgau,6,English,Male,Day,27,0.0
1631,TG,Thurgau,1,German,Female,Day,1,1.0
1632,TG,Thurgau,8,English,Male,Night,25,0.12
1633,TG,Thurgau,10,English,Female,Night,1,0.0
1634,TG,Thurgau,2,German,Unknown,Night,2,1.0
1635,TG,Thurgau,3,German,Female,Night,3,1.0
1636,TG,Thurgau,4,German,Unknown,Day,3,1.0
1637,TG,Thurgau,5,German,Female,Day,1,1.0
1638,TG,Thurgau,1,English,Unknown,Day,1,0.0
1639,TG,Thurgau,2,English,Female,Day,3,1.0
1640,TG,Thurgau,10,German,Male,Night,1,1.0
1641,TG,Thurgau,4,English,Female,Night,1,0.0
1642,TG,Thurgau,8,German,Unknown,Day,4,1.0
1643,TG,Thurgau,5,English,Unknown,Day,13,0.4615384615384616
1644,TG,Thurgau,2,German,Male,Day,2,1.0
1645,TG,Thurgau,7,English,Unknown,Night,1,0.0
1646,TG,Thurgau,8,English,Female,Night,1,1.0
1647,TG,Thurgau,4,German,Male,Night,1,1.0
1648,TG,Thurgau,1,English,Male,Night,9,0.0
1649,TG,Thurgau,9,English,Unknown,Day,13,0.3076923076923077
1650,TG,Thurgau,6,German,Male,Day,2,1.0
1651,TG,Thurgau,3,English,Male,Day,51,0.1568627450980392
1652,TG,Thurgau,5,English,Male,Night,47,0.0
1653,TG,Thurgau,7,English,Male,Day,19,0.0
1654,TG,Thurgau,1,German,Unknown,Day,1,1.0
1655,TG,Thurgau,2,German,Female,Day,3,1.0
1656,TG,Thurgau,10,English,Unknown,Night,6,0.5
1657,TG,Thurgau,9,English,Male,Night,18,0.05555555555555555
1658,TG,Thurgau,4,German,Female,Night,1,1.0
1659,TG,Thurgau,5,German,Unknown,Day,3,1.0
1660,TG,Thurgau,2,English,Unknown,Day,8,0.125
1661,TG,Thurgau,4,English,Unknown,Night,4,0.5
1662,TG,Thurgau,9,German,Unknown,Day,1,1.0
1663,TG,Thurgau,10,English,Male,Day,47,0.1276595744680851
1664,TG,Thurgau,6,English,Unknown,Day,7,0.2857142857142857
1665,TG,Thurgau,7,English,Female,Day,7,0.5714285714285714
1666,TG,Thurgau,3,German,Male,Day,2,1.0
1667,TG,Thurgau,8,English,Unknown,Night,2,0.0
1668,TG,Thurgau,5,German,Male,Night,1,1.0
1669,TG,Thurgau,2,English,Male,Night,13,0.2307692307692308
1670,TG,Thurgau,4,English,Male,Day,34,0.2058823529411765
1671,TG,Thurgau,10,German,Unknown,Night,2,1.0
1672,TG,Thurgau,6,English,Male,Night,24,0.16666666666666666
1673,TI,Ticino,4,English,Male,Night,253,0.1067193675889328
1674,TI,Ticino,10,French,Male,Day,2,1.0
1675,TI,Ticino,9,French,Female,Day,1,1.0
1676,TI,Ticino,6,English,Male,Day,258,0.08914728682170542
1677,TI,Ticino,8,French,Unknown,Night,1,1.0
1678,TI,Ticino,10,English,Female,Day,274,0.145985401459854
1679,TI,Ticino,8,English,Male,Night,295,0.061016949152542375
1680,TI,Ticino,2,English,Female,Night,284,0.1056338028169014
1681,TI,Ticino,1,English,Unknown,Day,682,-0.0029325513196480943
1682,TI,Ticino,4,English,Female,Day,260,0.1346153846153846
1683,TI,Ticino,3,English,Unknown,Night,962,0.08316008316008316
1684,TI,Ticino,6,English,Female,Night,305,0.20327868852459016
1685,TI,Ticino,8,German,Unknown,Day,1,1.0
1686,TI,Ticino,5,English,Unknown,Day,1148,0.13588850174216027
1687,TI,Ticino,8,English,Female,Day,363,0.16253443526170802
1688,TI,Ticino,1,French,Unknown,Night,7,1.0
1689,TI,Ticino,7,English,Unknown,Night,828,0.04227053140096618
1690,TI,Ticino,1,English,Male,Night,109,0.0
1691,TI,Ticino,3,French,Unknown,Day,1,1.0
1692,TI,Ticino,9,English,Unknown,Day,654,0.1957186544342508
1693,TI,Ticino,3,English,Male,Day,336,0.13392857142857142
1694,TI,Ticino,8,German,Male,Night,1,1.0
1695,TI,Ticino,5,English,Male,Night,302,0.09602649006622516
1696,TI,Ticino,7,French,Unknown,Day,1,1.0
1697,TI,Ticino,1,French,Male,Day,1,1.0
1698,TI,Ticino,7,English,Male,Day,280,0.11071428571428572
1699,TI,Ticino,9,French,Unknown,Night,2,0.0
1700,TI,Ticino,10,English,Unknown,Night,674,0.002967359050445104
1701,TI,Ticino,1,English,Female,Day,127,0.007874015748031496
1702,TI,Ticino,9,English,Male,Night,299,0.07357859531772576
1703,TI,Ticino,5,French,Male,Day,1,1.0
1704,TI,Ticino,3,English,Female,Night,247,0.21862348178137653
1705,TI,Ticino,5,German,Unknown,Day,1,1.0
1706,TI,Ticino,2,English,Unknown,Day,1062,0.09792843691148777
1707,TI,Ticino,5,English,Female,Day,348,0.1264367816091954
1708,TI,Ticino,4,English,Unknown,Night,937,0.035218783351120594
1709,TI,Ticino,9,French,Male,Day,1,1.0
1710,TI,Ticino,7,English,Female,Night,552,0.18297101449275366
1711,TI,Ticino,6,English,Unknown,Day,1213,0.14014839241549876
1712,TI,Ticino,10,English,Male,Day,349,0.07449856733524356
1713,TI,Ticino,9,English,Female,Day,248,0.1774193548387097
1714,TI,Ticino,2,French,Unknown,Night,14,0.8571428571428571
1715,TI,Ticino,8,English,Unknown,Night,793,0.052963430012610335
1716,TI,Ticino,5,German,Male,Night,1,1.0
1717,TI,Ticino,2,English,Male,Night,222,0.15315315315315314
1718,TI,Ticino,7,French,Female,Day,1,1.0
1719,TI,Ticino,4,English,Male,Day,269,0.07063197026022305
1720,TI,Ticino,6,English,Male,Night,260,0.1
1721,TI,Ticino,10,English,Female,Night,299,-0.026755852842809364
1722,TI,Ticino,8,English,Male,Day,317,0.0694006309148265
1723,TI,Ticino,2,English,Female,Day,199,0.1457286432160804
1724,TI,Ticino,1,English,Unknown,Night,644,0.003105590062111801
1725,TI,Ticino,6,French,Male,Day,1,1.0
1726,TI,Ticino,7,German,Female,Night,1,1.0
1727,TI,Ticino,4,English,Female,Night,247,0.06882591093117409
1728,TI,Ticino,3,English,Unknown,Day,1049,0.14108674928503334
1729,TI,Ticino,6,English,Female,Day,297,0.30303030303030304
1730,TI,Ticino,5,English,Unknown,Night,1144,0.10314685314685317
1731,TI,Ticino,8,English,Female,Night,371,0.14824797843665768
1732,TI,Ticino,1,French,Unknown,Day,9,0.3333333333333333
1733,TI,Ticino,7,English,Unknown,Day,828,0.1823671497584541
1734,TI,Ticino,1,English,Male,Day,156,0.0
1735,TI,Ticino,3,French,Unknown,Night,2,1.0
1736,TI,Ticino,9,English,Unknown,Night,631,0.03169572107765452
1737,TI,Ticino,3,English,Male,Night,328,0.12195121951219512
1738,TI,Ticino,5,English,Male,Day,344,0.09593023255813954
1739,TI,Ticino,7,French,Unknown,Night,1,1.0
1740,TI,Ticino,7,English,Male,Night,272,0.07720588235294118
1741,TI,Ticino,10,English,Unknown,Day,820,0.2073170731707317
1742,TI,Ticino,1,English,Female,Night,191,0.005235602094240838
1743,TI,Ticino,9,English,Male,Day,259,0.04633204633204633
1744,TI,Ticino,3,English,Female,Day,172,0.21511627906976746
1745,TI,Ticino,2,English,Unknown,Night,968,0.0640495867768595
1746,TI,Ticino,5,English,Female,Night,279,0.10752688172043012
1747,TI,Ticino,4,English,Unknown,Day,949,0.1780821917808219
1748,TI,Ticino,7,English,Female,Day,529,0.20982986767485826
1749,TI,Ticino,6,English,Unknown,Night,1188,0.09175084175084176
1750,TI,Ticino,10,English,Male,Night,305,0.036065573770491806
1751,TI,Ticino,9,English,Female,Night,254,0.1141732283464567
1752,TI,Ticino,2,French,Unknown,Day,4,1.0
1753,TI,Ticino,8,English,Unknown,Day,778,0.17609254498714652
1754,TI,Ticino,2,English,Male,Day,239,0.0794979079497908
1755,UR,Uri,6,English,Male,Night,1,0.0
1756,UR,Uri,8,German,Unknown,Night,2,1.0
1757,UR,Uri,7,English,Unknown,Day,4,-0.25
1758,UR,Uri,9,English,Unknown,Night,3,0.0
1759,UR,Uri,10,English,Unknown,Day,24,0.3333333333333333
1760,UR,Uri,9,German,Unknown,Night,1,1.0
1761,UR,Uri,8,English,Unknown,Day,1,0.0
1762,UR,Uri,4,English,Male,Night,1,-1.0
1763,UR,Uri,8,German,Unknown,Day,2,1.0
1764,UR,Uri,7,English,Unknown,Night,3,0.0
1765,UR,Uri,1,English,Male,Night,1,0.0
1766,UR,Uri,9,English,Unknown,Day,5,-0.2
1767,UR,Uri,10,English,Unknown,Night,5,0.4
1768,UR,Uri,6,English,Unknown,Day,1,0.0
1769,UR,Uri,8,English,Unknown,Night,2,0.5
1770,VS,Valais,6,French,Female,Night,39,0.5897435897435898
1771,VS,Valais,9,English,Unknown,Night,3666,0.08919803600654665
1772,VS,Valais,6,German,Male,Night,1,1.0
1773,VS,Valais,3,English,Male,Night,697,0.1291248206599713
1774,VS,Valais,5,French,Unknown,Day,1424,0.7823033707865169
1775,VS,Valais,8,French,Female,Day,85,0.6
1776,VS,Valais,8,German,Male,Day,9,1.0
1777,VS,Valais,7,French,Unknown,Night,190,0.6421052631578947
1778,VS,Valais,5,English,Male,Day,1115,0.17040358744394618
1779,VS,Valais,1,French,Male,Night,33,0.5151515151515151
1780,VS,Valais,2,German,Female,Day,4,1.0
1781,VS,Valais,7,English,Male,Night,629,0.109697933227345
1782,VS,Valais,9,French,Unknown,Day,987,0.8135764944275583
1783,VS,Valais,1,German,Unknown,Night,1,1.0
1784,VS,Valais,3,French,Male,Day,98,0.6734693877551021
1785,VS,Valais,1,English,Female,Night,364,0.013736263736263736
1786,VS,Valais,10,English,Unknown,Day,4833,0.12518104696875645
1787,VS,Valais,9,English,Male,Day,955,0.1706806282722513
1788,VS,Valais,3,German,Unknown,Day,11,1.0
1789,VS,Valais,5,French,Male,Night,66,0.8484848484848485
1790,VS,Valais,3,English,Female,Day,887,0.26832018038331457
1791,VS,Valais,5,German,Unknown,Night,6,1.0
1792,VS,Valais,2,English,Unknown,Night,2320,0.1038793103448276
1793,VS,Valais,7,French,Male,Day,41,0.7073170731707317
1794,VS,Valais,5,English,Female,Night,633,0.1627172195892575
1795,VS,Valais,4,English,Unknown,Day,2930,0.1539249146757679
1796,VS,Valais,10,French,Unknown,Night,526,0.7756653992395437
1797,VS,Valais,1,French,Female,Day,36,0.7222222222222222
1798,VS,Valais,9,French,Male,Night,100,0.9
1799,VS,Valais,1,German,Male,Day,1,1.0
1800,VS,Valais,7,English,Female,Day,1080,0.2398148148148148
1801,VS,Valais,9,German,Unknown,Night,7,1.0
1802,VS,Valais,6,English,Unknown,Night,3236,0.06520395550061804
1803,VS,Valais,10,English,Male,Night,564,0.13829787234042554
1804,VS,Valais,3,French,Female,Night,40,0.7
1805,VS,Valais,2,French,Unknown,Day,880,0.7795454545454545
1806,VS,Valais,9,English,Female,Night,745,0.2604026845637584
1807,VS,Valais,8,English,Unknown,Day,5280,0.1206439393939394
1808,VS,Valais,5,French,Female,Day,82,0.7560975609756098
