,canton_code,canton,month,language,gender,time_period,sentiment
1014,BS,Basel-City,8.0,German,Male,Night,0.86
1015,BS,Basel-City,10.0,German,Female,Night,0.90625
1016,BS,Basel-City,5.0,English,Male,Night,0.12256637168141593
1017,BS,Basel-City,7.0,French,Unknown,Day,1.0
1018,BS,Basel-City,8.0,French,Female,Day,1.0
1019,BL,,,,,,
1020,SH,Schaffhausen,5.0,German,Unknown,Day,1.0
1021,SH,Schaffhausen,2.0,English,Unknown,Day,0.22
1022,SH,Schaffhausen,6.0,German,Female,Day,0.6923076923076923
1023,SH,Schaffhausen,3.0,English,Female,Day,0.0
1024,SH,Schaffhausen,4.0,English,Unknown,Night,0.3611111111111111
1025,SH,Schaffhausen,8.0,German,Female,Night,1.0
1026,SH,Schaffhausen,5.0,English,Female,Night,0.0
1027,SH,Schaffhausen,1.0,German,Male,Night,1.0
1028,SH,Schaffhausen,9.0,German,Unknown,Day,0.3333333333333333
1029,SH,Schaffhausen,10.0,English,Male,Day,0.20895522388059698
1030,SH,Schaffhausen,6.0,English,Unknown,Day,0.22448979591836732
1031,SH,Schaffhausen,7.0,English,Female,Day,0.3333333333333333
1032,SH,Schaffhausen,3.0,German,Male,Day,1.0
1033,SH,Schaffhausen,8.0,English,Unknown,Night,0.14814814814814814
1034,SH,Schaffhausen,9.0,English,Female,Night,0.5
1035,SH,Schaffhausen,5.0,German,Male,Night,1.0
1036,SH,Schaffhausen,2.0,English,Male,Night,0.09375
1037,SH,Schaffhausen,4.0,English,Male,Day,0.2807017543859649
1038,SH,Schaffhausen,10.0,German,Unknown,Night,1.0
1039,SH,Schaffhausen,9.0,German,Male,Night,1.0
1040,SH,Schaffhausen,6.0,English,Male,Night,0.7142857142857143
1041,SH,Schaffhausen,1.0,German,Female,Night,1.0
1042,SH,Schaffhausen,8.0,English,Male,Day,0.3157894736842105
1043,SH,Schaffhausen,10.0,English,Female,Day,0.0
1044,SH,Schaffhausen,2.0,German,Unknown,Day,1.0
1045,SH,Schaffhausen,3.0,German,Female,Day,0.6
1046,SH,Schaffhausen,4.0,German,Unknown,Night,1.0
1047,SH,Schaffhausen,1.0,English,Unknown,Night,0.0
1048,SH,Schaffhausen,5.0,German,Female,Night,1.0
1049,SH,Schaffhausen,2.0,English,Female,Night,0.0
1050,SH,Schaffhausen,6.0,German,Unknown,Day,1.0
1051,SH,Schaffhausen,10.0,German,Male,Day,1.0
1052,SH,Schaffhausen,3.0,English,Unknown,Day,0.1891891891891892
1053,SH,Schaffhausen,4.0,English,Female,Day,0.25
1054,SH,Schaffhausen,8.0,German,Unknown,Night,1.0
1055,SH,Schaffhausen,5.0,English,Unknown,Night,0.08695652173913042
1056,SH,Schaffhausen,6.0,English,Female,Night,0.0
1057,SH,Schaffhausen,7.0,English,Unknown,Day,0.3333333333333333
1058,SH,Schaffhausen,8.0,English,Female,Day,0.0
1059,SH,Schaffhausen,4.0,German,Male,Day,1.0
1060,SH,Schaffhausen,1.0,English,Male,Day,0.0
1061,SH,Schaffhausen,9.0,English,Unknown,Night,0.2916666666666667
1062,SH,Schaffhausen,6.0,German,Male,Night,1.0
1063,SH,Schaffhausen,3.0,English,Male,Night,-0.08695652173913042
1064,SH,Schaffhausen,10.0,German,Female,Day,0.0
1065,SH,Schaffhausen,5.0,English,Male,Day,0.1625
1066,SH,Schaffhausen,7.0,English,Male,Night,0.25
1067,SH,Schaffhausen,1.0,German,Unknown,Night,1.0
1068,SH,Schaffhausen,2.0,German,Female,Night,1.0
1069,SH,Schaffhausen,10.0,English,Unknown,Day,0.296875
1070,SH,Schaffhausen,9.0,English,Male,Day,0.2903225806451613
1071,SH,Schaffhausen,3.0,German,Unknown,Day,1.0
1072,SH,Schaffhausen,4.0,German,Female,Day,1.0
1073,SH,Schaffhausen,1.0,English,Female,Day,0.0
1074,SH,Schaffhausen,5.0,German,Unknown,Night,1.0
1075,SH,Schaffhausen,2.0,English,Unknown,Night,0.19444444444444445
1076,SH,Schaffhausen,6.0,German,Female,Night,1.0
1077,SH,Schaffhausen,3.0,English,Female,Night,0.0
1078,SH,Schaffhausen,4.0,English,Unknown,Day,0.48
1079,SH,Schaffhausen,8.0,German,Female,Day,1.0
1080,SH,Schaffhausen,5.0,English,Female,Day,0.0
1081,SH,Schaffhausen,1.0,German,Male,Day,1.0
1082,SH,Schaffhausen,9.0,German,Unknown,Night,1.0
1083,SH,Schaffhausen,10.0,English,Male,Night,-0.0975609756097561
1084,SH,Schaffhausen,6.0,English,Unknown,Night,0.1111111111111111
1085,SH,Schaffhausen,7.0,English,Female,Night,0.25
1086,SH,Schaffhausen,8.0,English,Unknown,Day,0.3673469387755102
1087,SH,Schaffhausen,9.0,English,Female,Day,0.0
1088,SH,Schaffhausen,5.0,German,Male,Day,1.0
1089,SH,Schaffhausen,2.0,English,Male,Day,0.03636363636363636
1090,SH,Schaffhausen,7.0,German,Male,Night,-1.0
1091,SH,Schaffhausen,4.0,English,Male,Night,0.03225806451612903
1092,SH,Schaffhausen,10.0,German,Unknown,Day,1.0
1093,SH,Schaffhausen,9.0,German,Male,Day,1.0
1094,SH,Schaffhausen,6.0,English,Male,Day,0.43333333333333335
1095,SH,Schaffhausen,1.0,German,Female,Day,1.0
1096,SH,Schaffhausen,8.0,English,Male,Night,0.3636363636363637
1097,SH,Schaffhausen,2.0,German,Unknown,Night,1.0
1098,SH,Schaffhausen,3.0,German,Female,Night,1.0
1099,SH,Schaffhausen,4.0,German,Unknown,Day,1.0
1100,SH,Schaffhausen,1.0,English,Unknown,Day,0.0
1101,SH,Schaffhausen,5.0,German,Female,Day,0.6666666666666666
1102,SH,Schaffhausen,6.0,German,Unknown,Night,1.0
1103,SH,Schaffhausen,3.0,English,Unknown,Night,0.1153846153846154
1104,SH,Schaffhausen,4.0,English,Female,Night,0.0
1105,SH,Schaffhausen,8.0,German,Unknown,Day,1.0
1106,SH,Schaffhausen,5.0,English,Unknown,Day,0.2903225806451613
1107,SH,Schaffhausen,6.0,English,Female,Day,-0.25
1108,SH,Schaffhausen,2.0,German,Male,Day,1.0
1109,SH,Schaffhausen,7.0,English,Unknown,Night,0.19047619047619047
1110,SH,Schaffhausen,8.0,English,Female,Night,0.0
1111,SH,Schaffhausen,4.0,German,Male,Night,1.0
1112,SH,Schaffhausen,1.0,English,Male,Night,0.05882352941176471
1113,SH,Schaffhausen,9.0,English,Unknown,Day,0.288135593220339
1114,SH,Schaffhausen,3.0,English,Male,Day,-0.00625
1115,SH,Schaffhausen,8.0,German,Male,Night,1.0
1116,SH,Schaffhausen,5.0,English,Male,Night,0.17142857142857146
1117,SH,Schaffhausen,7.0,English,Male,Day,0.2413793103448276
1118,SH,Schaffhausen,1.0,German,Unknown,Day,1.0
1119,SH,Schaffhausen,2.0,German,Female,Day,1.0
1120,SH,Schaffhausen,10.0,English,Unknown,Night,0.15151515151515152
1121,SH,Schaffhausen,9.0,English,Male,Night,0.2857142857142857
1122,SH,Schaffhausen,3.0,German,Unknown,Night,1.0
1123,AR,,,,,,
1124,AI,,,,,,
1125,SG,Saint Gallen,8.0,English,Male,Day,0.1625615763546798
1126,SG,Saint Gallen,10.0,English,Female,Day,0.0
1127,SG,Saint Gallen,2.0,German,Unknown,Day,0.950413223140496
1128,SG,Saint Gallen,3.0,German,Female,Day,1.0
1129,SG,Saint Gallen,4.0,German,Unknown,Night,0.9322033898305084
1130,SG,Saint Gallen,5.0,German,Female,Night,1.0
1131,SG,Saint Gallen,1.0,English,Unknown,Night,0.0
1132,SG,Saint Gallen,2.0,English,Female,Night,0.0
1133,SG,Saint Gallen,6.0,German,Unknown,Day,1.0
1134,SG,Saint Gallen,10.0,German,Male,Day,0.902439024390244
1135,SG,Saint Gallen,3.0,English,Unknown,Day,0.28205128205128205
1136,SG,Saint Gallen,4.0,English,Female,Day,0.0
1137,SG,Saint Gallen,8.0,German,Unknown,Night,0.9245283018867924
1138,SG,Saint Gallen,5.0,English,Unknown,Night,0.047619047619047616
1139,SG,Saint Gallen,9.0,German,Female,Night,-1.0
1140,SG,Saint Gallen,6.0,English,Female,Night,0.0
1141,SG,Saint Gallen,2.0,German,Male,Night,0.8644067796610171
1142,SG,Saint Gallen,7.0,English,Unknown,Day,0.11428571428571427
1143,SG,Saint Gallen,8.0,English,Female,Day,0.6666666666666666
1144,SG,Saint Gallen,4.0,German,Male,Day,1.0
1145,SG,Saint Gallen,1.0,English,Male,Day,0.07344632768361582
1146,SG,Saint Gallen,9.0,English,Unknown,Night,0.19047619047619047
1147,SG,Saint Gallen,6.0,German,Male,Night,1.0
1148,SG,Saint Gallen,3.0,English,Male,Night,0.15584415584415584
1149,SG,Saint Gallen,8.0,German,Male,Day,0.9555555555555556
1150,SG,Saint Gallen,10.0,German,Female,Day,1.0
1151,SG,Saint Gallen,5.0,English,Male,Day,0.17427385892116182
1152,SG,Saint Gallen,7.0,English,Male,Night,0.11377245508982035
1153,SG,Saint Gallen,1.0,German,Unknown,Night,0.8181818181818182
1154,SG,Saint Gallen,2.0,German,Female,Night,1.0
1155,SG,Saint Gallen,10.0,English,Unknown,Day,0.18181818181818185
1156,SG,Saint Gallen,9.0,English,Male,Day,0.265
1157,SG,Saint Gallen,3.0,German,Unknown,Day,0.9527559055118109
1158,SG,Saint Gallen,4.0,German,Female,Day,1.0
1159,SG,Saint Gallen,1.0,English,Female,Day,0.0
1160,SG,Saint Gallen,5.0,German,Unknown,Night,0.9740259740259741
1161,SG,Saint Gallen,2.0,English,Unknown,Night,-0.05263157894736842
1162,SG,Saint Gallen,3.0,English,Female,Night,0.0
1163,SG,Saint Gallen,7.0,German,Unknown,Day,1.0
1164,SG,Saint Gallen,4.0,English,Unknown,Day,0.2708333333333333
1165,SG,Saint Gallen,8.0,German,Female,Day,1.0
1166,SG,Saint Gallen,5.0,English,Female,Day,0.07692307692307693
1167,SG,Saint Gallen,1.0,German,Male,Day,0.8333333333333334
1168,SG,Saint Gallen,9.0,German,Unknown,Night,1.0
1169,SG,Saint Gallen,10.0,English,Male,Night,0.07555555555555556
1170,SG,Saint Gallen,6.0,English,Unknown,Night,0.14285714285714285
1171,SG,Saint Gallen,7.0,English,Female,Night,0.0
1172,SG,Saint Gallen,3.0,German,Male,Night,0.8888888888888888
1173,SG,Saint Gallen,8.0,English,Unknown,Day,0.1875
1174,SG,Saint Gallen,9.0,English,Female,Day,0.25
1175,SG,Saint Gallen,5.0,German,Male,Day,0.9411764705882352
1176,SG,Saint Gallen,2.0,English,Male,Day,0.14563106796116504
1177,SG,Saint Gallen,7.0,German,Male,Night,1.0
1178,SG,Saint Gallen,4.0,English,Male,Night,0.26143790849673204
1179,SG,Saint Gallen,10.0,German,Unknown,Day,0.9801980198019802
1180,SG,Saint Gallen,9.0,German,Male,Day,0.9230769230769232
1181,SG,Saint Gallen,6.0,English,Male,Day,0.25539568345323743
1182,SG,Saint Gallen,1.0,German,Female,Day,1.0
1183,SG,Saint Gallen,8.0,English,Male,Night,0.14432989690721648
1184,SG,Saint Gallen,10.0,English,Female,Night,0.25
1185,SG,Saint Gallen,2.0,German,Unknown,Night,0.8688524590163934
1186,SG,Saint Gallen,3.0,German,Female,Night,1.0
1187,SG,Saint Gallen,4.0,German,Unknown,Day,0.9469026548672568
1188,SG,Saint Gallen,1.0,English,Unknown,Day,0.14705882352941174
1189,SG,Saint Gallen,5.0,German,Female,Day,0.75
1190,SG,Saint Gallen,2.0,English,Female,Day,0.25
1191,SG,Saint Gallen,6.0,German,Unknown,Night,0.9420289855072465
1192,SG,Saint Gallen,10.0,German,Male,Night,0.9333333333333332
1193,SG,Saint Gallen,3.0,English,Unknown,Night,0.17857142857142858
1194,SG,Saint Gallen,4.0,English,Female,Night,0.0
1195,SG,Saint Gallen,8.0,German,Unknown,Day,0.972972972972973
1196,SG,Saint Gallen,9.0,German,Female,Day,1.0
1197,SG,Saint Gallen,5.0,English,Unknown,Day,0.01818181818181818
1198,SG,Saint Gallen,6.0,English,Female,Day,0.125
1199,SG,Saint Gallen,2.0,German,Male,Day,0.8860759493670886
1200,SG,Saint Gallen,7.0,English,Unknown,Night,0.2857142857142857
1201,SG,Saint Gallen,8.0,English,Female,Night,0.0
1202,SG,Saint Gallen,4.0,German,Male,Night,1.0
1203,SG,Saint Gallen,1.0,English,Male,Night,0.05194805194805195
1204,SG,Saint Gallen,9.0,English,Unknown,Day,0.23404255319148934
1205,SG,Saint Gallen,6.0,German,Male,Day,0.9322033898305084
1206,SG,Saint Gallen,3.0,English,Male,Day,0.22477064220183487
1207,SG,Saint Gallen,8.0,German,Male,Night,1.0
1208,SG,Saint Gallen,10.0,German,Female,Night,1.0
1209,SG,Saint Gallen,5.0,English,Male,Night,0.1564245810055866
1210,SG,Saint Gallen,7.0,English,Male,Day,0.27522935779816515
1211,SG,Saint Gallen,1.0,German,Unknown,Day,0.9117647058823528
1212,SG,Saint Gallen,2.0,German,Female,Day,1.0
1213,SG,Saint Gallen,10.0,English,Unknown,Night,0.21428571428571427
1214,SG,Saint Gallen,9.0,English,Male,Night,0.1851851851851852
1215,SG,Saint Gallen,3.0,German,Unknown,Night,0.9101123595505618
1216,SG,Saint Gallen,4.0,German,Female,Night,1.0
1217,SG,Saint Gallen,1.0,English,Female,Night,0.0
1218,SG,Saint Gallen,5.0,German,Unknown,Day,0.9473684210526316
1219,SG,Saint Gallen,2.0,English,Unknown,Day,0.03571428571428571
1220,SG,Saint Gallen,6.0,German,Female,Day,1.0
1221,SG,Saint Gallen,3.0,English,Female,Day,0.25
1222,SG,Saint Gallen,7.0,German,Unknown,Night,1.0
1223,SG,Saint Gallen,4.0,English,Unknown,Night,0.05555555555555555
1224,SG,Saint Gallen,8.0,German,Female,Night,1.0
1225,SG,Saint Gallen,5.0,English,Female,Night,0.26666666666666666
1226,SG,Saint Gallen,1.0,German,Male,Night,0.7846153846153846
1227,SG,Saint Gallen,9.0,German,Unknown,Day,0.8309859154929577
1228,SG,Saint Gallen,10.0,English,Male,Day,0.19172932330827067
1229,SG,Saint Gallen,6.0,English,Unknown,Day,0.2075471698113208
1230,SG,Saint Gallen,7.0,English,Female,Day,0.2307692307692308
1231,SG,Saint Gallen,3.0,German,Male,Day,0.9016393442622952
1232,SG,Saint Gallen,8.0,English,Unknown,Night,0.4230769230769231
1233,SG,Saint Gallen,9.0,English,Female,Night,0.38461538461538464
1234,SG,Saint Gallen,5.0,German,Male,Night,1.0
1235,SG,Saint Gallen,2.0,English,Male,Night,0.1793478260869565
1236,SG,Saint Gallen,4.0,French,Unknown,Day,1.0
1237,SG,Saint Gallen,7.0,German,Male,Day,0.8333333333333334
1238,SG,Saint Gallen,4.0,English,Male,Day,0.10526315789473684
1239,SG,Saint Gallen,10.0,German,Unknown,Night,0.9375
1240,SG,Saint Gallen,9.0,German,Male,Night,1.0
1241,SG,Saint Gallen,6.0,English,Male,Night,0.2473684210526316
1242,SG,Saint Gallen,1.0,German,Female,Night,1.0
1243,GR,Grisons,5.0,German,Male,Night,1.0
1244,GR,Grisons,2.0,English,Male,Night,0.0
1245,GR,Grisons,7.0,German,Male,Day,1.0
1246,GR,Grisons,4.0,English,Male,Day,0.3333333333333333
1247,GR,Grisons,10.0,German,Unknown,Night,1.0
1248,GR,Grisons,9.0,German,Male,Night,1.0
1249,GR,Grisons,6.0,English,Male,Night,0.21739130434782608
1250,GR,Grisons,10.0,English,Female,Night,1.0
1251,GR,Grisons,2.0,German,Unknown,Night,1.0
1252,GR,Grisons,8.0,English,Male,Day,0.1
1253,GR,Grisons,4.0,German,Unknown,Day,1.0
1254,GR,Grisons,1.0,English,Unknown,Day,0.0
1255,GR,Grisons,5.0,German,Female,Day,1.0
1256,GR,Grisons,2.0,English,Female,Day,0.0
1257,GR,Grisons,6.0,German,Unknown,Night,1.0
1258,GR,Grisons,3.0,English,Unknown,Night,0.0625
1259,GR,Grisons,4.0,English,Female,Night,1.0
1260,GR,Grisons,10.0,German,Male,Day,1.0
1261,GR,Grisons,8.0,German,Unknown,Day,1.0
1262,GR,Grisons,5.0,English,Unknown,Day,0.0967741935483871
1263,GR,Grisons,7.0,English,Unknown,Night,0.2857142857142857
1264,GR,Grisons,2.0,German,Male,Night,1.0
1265,GR,Grisons,8.0,English,Female,Night,0.0
1266,GR,Grisons,4.0,German,Male,Day,0.9047619047619048
1267,GR,Grisons,9.0,English,Unknown,Day,-0.02479338842975207
1268,GR,Grisons,1.0,English,Male,Day,0.029411764705882356
1269,GR,Grisons,6.0,German,Male,Night,1.0
1270,GR,Grisons,3.0,English,Male,Night,0.3
1271,GR,Grisons,8.0,German,Male,Day,1.0
1272,GR,Grisons,5.0,English,Male,Day,0.2368421052631579
1273,GR,Grisons,1.0,German,Unknown,Day,1.0
1274,GR,Grisons,2.0,German,Female,Day,1.0
1275,GR,Grisons,7.0,English,Male,Night,0.0
1276,GR,Grisons,3.0,German,Unknown,Night,1.0
1277,GR,Grisons,10.0,English,Unknown,Day,-0.061224489795918366
1278,GR,Grisons,9.0,English,Male,Day,0.2727272727272727
1279,GR,Grisons,5.0,German,Unknown,Day,0.6923076923076923
1280,GR,Grisons,2.0,English,Unknown,Day,0.045454545454545456
1281,GR,Grisons,3.0,English,Female,Day,1.0
1282,GR,Grisons,4.0,English,Unknown,Night,-0.09090909090909093
1283,GR,Grisons,9.0,German,Unknown,Day,1.0
1284,GR,Grisons,6.0,English,Unknown,Day,0.028985507246376805
1285,GR,Grisons,1.0,German,Male,Day,1.0
1286,GR,Grisons,10.0,English,Male,Night,0.29411764705882354
1287,GR,Grisons,8.0,English,Unknown,Night,0.5384615384615384
1288,GR,Grisons,3.0,German,Male,Night,1.0
1289,GR,Grisons,9.0,English,Female,Night,0.3333333333333333
1290,GR,Grisons,5.0,German,Male,Day,1.0
1291,GR,Grisons,2.0,English,Male,Day,0.16923076923076924
1292,GR,Grisons,7.0,German,Male,Night,1.0
1293,GR,Grisons,4.0,English,Male,Night,0.4615384615384616
1294,GR,Grisons,10.0,German,Unknown,Day,0.7777777777777778
1295,GR,Grisons,9.0,German,Male,Day,0.8571428571428571
1296,GR,Grisons,6.0,English,Male,Day,0.2692307692307692
1297,GR,Grisons,10.0,English,Female,Day,1.0
1298,GR,Grisons,2.0,German,Unknown,Day,1.0
1299,GR,Grisons,8.0,English,Male,Night,0.1851851851851852
1300,GR,Grisons,4.0,German,Unknown,Night,1.0
1301,GR,Grisons,1.0,English,Unknown,Night,0.15384615384615385
1302,GR,Grisons,5.0,German,Female,Night,1.0
1303,GR,Grisons,6.0,German,Unknown,Day,1.0
1304,GR,Grisons,3.0,English,Unknown,Day,0.125
1305,GR,Grisons,4.0,English,Female,Day,0.6666666666666666
1306,GR,Grisons,10.0,German,Male,Night,1.0
1307,GR,Grisons,8.0,German,Unknown,Night,1.0
1308,GR,Grisons,5.0,English,Unknown,Night,-0.061224489795918366
1309,GR,Grisons,9.0,German,Female,Night,1.0
1310,GR,Grisons,6.0,English,Female,Night,0.0
1311,GR,Grisons,2.0,German,Male,Day,0.7647058823529411
1312,GR,Grisons,7.0,English,Unknown,Day,0.2714285714285714
1313,GR,Grisons,8.0,English,Female,Day,0.0
1314,GR,Grisons,9.0,English,Unknown,Night,0.1
1315,GR,Grisons,4.0,German,Male,Night,1.0
1316,GR,Grisons,1.0,English,Male,Night,0.09090909090909093
1317,GR,Grisons,6.0,German,Male,Day,1.0
1318,GR,Grisons,3.0,English,Male,Day,0.3488372093023256
1319,GR,Grisons,8.0,German,Male,Night,1.0
1320,GR,Grisons,5.0,English,Male,Night,0.14285714285714285
1321,GR,Grisons,1.0,French,Male,Day,1.0
1322,GR,Grisons,7.0,English,Male,Day,0.4
1323,GR,Grisons,3.0,German,Unknown,Day,0.6666666666666666
1324,GR,Grisons,4.0,German,Female,Day,1.0
1325,GR,Grisons,1.0,English,Female,Day,0.0
1326,GR,Grisons,10.0,English,Unknown,Night,0.19047619047619047
1327,GR,Grisons,9.0,English,Male,Night,0.08333333333333333
1328,GR,Grisons,5.0,German,Unknown,Night,1.0
1329,GR,Grisons,2.0,English,Unknown,Night,0.25
1330,GR,Grisons,4.0,English,Unknown,Day,0.16363636363636366
1331,GR,Grisons,8.0,German,Female,Day,1.0
1332,GR,Grisons,5.0,English,Female,Day,1.0
1333,GR,Grisons,9.0,German,Unknown,Night,1.0
1334,GR,Grisons,6.0,English,Unknown,Night,0.09090909090909093
1335,GR,Grisons,1.0,German,Male,Night,0.5
1336,GR,Grisons,10.0,English,Male,Day,0.20408163265306126
1337,GR,Grisons,3.0,German,Male,Day,0.9473684210526316
1338,GR,Grisons,8.0,English,Unknown,Day,0.171875
1339,GR,Grisons,9.0,English,Female,Day,0.4
1340,AG,Aargau,8.0,English,Male,Day,0.16
1341,AG,Aargau,10.0,English,Female,Day,0.1
1342,AG,Aargau,2.0,German,Unknown,Day,1.0
1343,AG,Aargau,3.0,German,Female,Day,1.0
1344,AG,Aargau,4.0,German,Unknown,Night,1.0
1345,AG,Aargau,5.0,German,Female,Night,1.0
1346,AG,Aargau,1.0,English,Unknown,Night,0.0
1347,AG,Aargau,2.0,English,Female,Night,0.2
1348,AG,Aargau,6.0,German,Unknown,Day,0.92
1349,AG,Aargau,10.0,German,Male,Day,0.7142857142857143
1350,AG,Aargau,3.0,English,Unknown,Day,0.2631578947368421
1351,AG,Aargau,7.0,German,Female,Day,1.0
1352,AG,Aargau,4.0,English,Female,Day,0.18181818181818185
1353,AG,Aargau,8.0,German,Unknown,Night,1.0
1354,AG,Aargau,5.0,English,Unknown,Night,0.2692307692307692
1355,AG,Aargau,9.0,German,Female,Night,1.0
1356,AG,Aargau,6.0,English,Female,Night,0.3333333333333333
1357,AG,Aargau,2.0,German,Male,Night,1.0
1358,AG,Aargau,7.0,English,Unknown,Day,0.20537897310513448
1359,AG,Aargau,8.0,English,Female,Day,0.2307692307692308
1360,AG,Aargau,4.0,German,Male,Day,0.8
1361,AG,Aargau,1.0,English,Male,Day,0.0
1362,AG,Aargau,9.0,English,Unknown,Night,0.2530345471521942
1363,AG,Aargau,6.0,German,Male,Night,1.0
1364,AG,Aargau,3.0,English,Male,Night,0.12903225806451613
1365,AG,Aargau,8.0,German,Male,Day,1.0
1366,AG,Aargau,10.0,German,Female,Day,-0.3333333333333333
1367,AG,Aargau,5.0,English,Male,Day,0.13978494623655913
1368,AG,Aargau,7.0,English,Male,Night,-0.0625
1369,AG,Aargau,1.0,German,Unknown,Night,1.0
1370,AG,Aargau,2.0,German,Female,Night,1.0
1371,AG,Aargau,3.0,French,Male,Day,1.0
1372,AG,Aargau,10.0,English,Unknown,Day,0.2559090909090909
1373,AG,Aargau,9.0,English,Male,Day,0.03389830508474576
1374,AG,Aargau,3.0,German,Unknown,Day,1.0
1375,AG,Aargau,4.0,German,Female,Day,0.9487179487179488
1376,AG,Aargau,1.0,English,Female,Day,0.0
1377,AG,Aargau,5.0,German,Unknown,Night,1.0
1378,AG,Aargau,2.0,English,Unknown,Night,0.21212121212121213
1379,AG,Aargau,6.0,German,Female,Night,1.0
1380,AG,Aargau,3.0,English,Female,Night,0.15384615384615385
1381,AG,Aargau,7.0,German,Unknown,Day,1.0
1382,AG,Aargau,4.0,English,Unknown,Day,0.3939393939393939
1383,AG,Aargau,8.0,German,Female,Day,1.0
1384,AG,Aargau,5.0,English,Female,Day,0.18181818181818185
1385,AG,Aargau,1.0,German,Male,Day,0.42857142857142855
1386,AG,Aargau,9.0,German,Unknown,Night,1.0
1387,AG,Aargau,6.0,English,Unknown,Night,0.20212765957446807
1388,AG,Aargau,10.0,English,Male,Night,0.2
1389,AG,Aargau,7.0,English,Female,Night,0.6666666666666666
1390,AG,Aargau,3.0,German,Male,Night,0.75
1391,AG,Aargau,8.0,English,Unknown,Day,0.2203505577054405
1392,AG,Aargau,9.0,English,Female,Day,0.0
1393,AG,Aargau,5.0,German,Male,Day,0.7894736842105263
1394,AG,Aargau,2.0,English,Male,Day,0.17687074829931973
1395,AG,Aargau,4.0,English,Male,Night,0.15384615384615385
1396,AG,Aargau,10.0,German,Unknown,Day,1.0
1397,AG,Aargau,9.0,German,Male,Day,1.0
1398,AG,Aargau,6.0,English,Male,Day,0.21212121212121213
1399,AG,Aargau,1.0,German,Female,Day,1.0
1400,AG,Aargau,10.0,English,Female,Night,0.2857142857142857
1401,AG,Aargau,8.0,English,Male,Night,0.10526315789473684
1402,AG,Aargau,2.0,German,Unknown,Night,1.0
1403,AG,Aargau,3.0,German,Female,Night,0.8
1404,AG,Aargau,4.0,German,Unknown,Day,1.0
1405,AG,Aargau,1.0,English,Unknown,Day,0.0
1406,AG,Aargau,5.0,German,Female,Day,1.0
1407,AG,Aargau,2.0,English,Female,Day,0.10526315789473684
1408,AG,Aargau,10.0,German,Male,Night,0.3333333333333333
1409,AG,Aargau,6.0,German,Unknown,Night,0.75
1410,AG,Aargau,3.0,English,Unknown,Night,0.3928571428571429
1411,AG,Aargau,4.0,English,Female,Night,0.2222222222222222
1412,AG,Aargau,8.0,German,Unknown,Day,0.8
1413,AG,Aargau,5.0,English,Unknown,Day,0.19444444444444445
1414,AG,Aargau,9.0,German,Female,Day,0.7777777777777778
1415,AG,Aargau,6.0,English,Female,Day,0.2
1416,AG,Aargau,2.0,German,Male,Day,1.0
1417,AG,Aargau,7.0,English,Unknown,Night,0.20059701492537316
1418,AG,Aargau,8.0,English,Female,Night,0.8333333333333334
1419,AG,Aargau,4.0,German,Male,Night,1.0
1420,AG,Aargau,1.0,English,Male,Night,0.0
1421,AG,Aargau,9.0,English,Unknown,Day,0.2416326530612245
1422,AG,Aargau,6.0,German,Male,Day,0.7894736842105263
1423,AG,Aargau,3.0,English,Male,Day,0.09154929577464788
1424,AG,Aargau,8.0,German,Male,Night,1.0
1425,AG,Aargau,5.0,English,Male,Night,0.0
1426,AG,Aargau,7.0,English,Male,Day,0.18181818181818185
1427,AG,Aargau,1.0,German,Unknown,Day,1.0
1428,AG,Aargau,2.0,German,Female,Day,1.0
1429,AG,Aargau,10.0,English,Unknown,Night,0.23231916179730006
1430,AG,Aargau,9.0,English,Male,Night,0.2692307692307692
1431,AG,Aargau,3.0,German,Unknown,Night,1.0
1432,AG,Aargau,4.0,German,Female,Night,1.0
1433,AG,Aargau,1.0,English,Female,Night,0.0
1434,AG,Aargau,5.0,German,Unknown,Day,1.0
1435,AG,Aargau,2.0,English,Unknown,Day,0.17647058823529413
1436,AG,Aargau,3.0,English,Female,Day,0.2258064516129032
1437,AG,Aargau,4.0,English,Unknown,Night,0.5
1438,AG,Aargau,8.0,German,Female,Night,1.0
1439,AG,Aargau,5.0,English,Female,Night,0.2
1440,AG,Aargau,1.0,German,Male,Night,1.0
1441,AG,Aargau,9.0,German,Unknown,Day,1.0
1442,AG,Aargau,10.0,English,Male,Day,0.04444444444444445
1443,AG,Aargau,6.0,English,Unknown,Day,0.14102564102564102
1444,AG,Aargau,7.0,English,Female,Day,0.0
1445,AG,Aargau,3.0,German,Male,Day,0.8148148148148148
1446,AG,Aargau,8.0,English,Unknown,Night,0.2110233185584891
1447,AG,Aargau,9.0,English,Female,Night,0.2222222222222222
1448,AG,Aargau,5.0,German,Male,Night,1.0
1449,AG,Aargau,2.0,English,Male,Night,0.08108108108108109
1450,AG,Aargau,7.0,German,Male,Day,1.0
1451,AG,Aargau,4.0,English,Male,Day,0.0891089108910891
1452,AG,Aargau,10.0,German,Unknown,Night,1.0
1453,AG,Aargau,6.0,English,Male,Night,0.2258064516129032
1454,AG,Aargau,1.0,German,Female,Night,1.0
1455,TG,Thurgau,8.0,English,Male,Day,0.10526315789473684
1456,TG,Thurgau,2.0,German,Unknown,Day,1.0
1457,TG,Thurgau,3.0,German,Female,Day,1.0
1458,TG,Thurgau,4.0,German,Unknown,Night,1.0
